Datetime,Solar generation (MWh)
05/13/2020 20H,10685
05/13/2020 21H,10863
05/13/2020 22H,10341
05/13/2020 23H,9894
05/14/2020 00H,9591
05/14/2020 01H,6939
05/14/2020 02H,1800
05/14/2020 03H,251
05/14/2020 04H,226
05/14/2020 05H,6
05/14/2020 06H,6
05/14/2020 07H,6
05/14/2020 08H,6
05/14/2020 09H,6
05/14/2020 10H,4
05/14/2020 11H,2
05/14/2020 12H,2
05/14/2020 13H,196
05/14/2020 14H,3700
05/14/2020 15H,7222
05/14/2020 16H,9428
05/14/2020 17H,10590
05/14/2020 18H,10965
05/14/2020 19H,11042
05/14/2020 20H,11017
05/14/2020 21H,11240
05/14/2020 22H,11012
05/14/2020 23H,10228
05/15/2020 00H,8858
05/15/2020 01H,6404
05/15/2020 02H,1518
05/15/2020 03H,1196
05/15/2020 04H,5
05/15/2020 05H,5
05/15/2020 06H,5
05/15/2020 07H,5
05/15/2020 08H,5
05/15/2020 09H,5
05/15/2020 10H,5
05/15/2020 11H,3
05/15/2020 12H,3
05/15/2020 13H,186
05/15/2020 14H,3891
05/15/2020 15H,7869
05/15/2020 16H,7863
05/15/2020 17H,10209
05/15/2020 18H,11460
05/15/2020 19H,11746
05/15/2020 20H,11857
05/15/2020 21H,12316
05/15/2020 22H,12110
05/15/2020 23H,11199
05/16/2020 00H,10245
05/16/2020 01H,7110
05/16/2020 02H,1808
05/16/2020 03H,51
05/16/2020 04H,0
05/16/2020 05H,-2
05/16/2020 06H,-3
05/16/2020 07H,-3
05/16/2020 08H,-3
05/16/2020 09H,-5
05/16/2020 10H,-7
05/16/2020 11H,-8
05/16/2020 12H,2
05/16/2020 13H,261
05/16/2020 14H,3976
05/16/2020 15H,8623
05/16/2020 16H,10174
05/16/2020 17H,11501
05/16/2020 18H,11894
05/16/2020 19H,12158
05/16/2020 20H,12270
05/16/2020 21H,11669
05/16/2020 22H,10542
05/16/2020 23H,9627
05/17/2020 00H,7746
05/17/2020 01H,5744
05/17/2020 02H,1534
05/17/2020 03H,1184
05/17/2020 04H,0
05/17/2020 05H,-2
05/17/2020 06H,-1
05/17/2020 07H,-1
05/17/2020 08H,-3
05/17/2020 09H,-5
05/17/2020 10H,-7
05/17/2020 11H,3
05/17/2020 12H,3
05/17/2020 13H,232
05/17/2020 14H,3764
05/17/2020 15H,7965
05/17/2020 16H,9545
05/17/2020 17H,10758
05/17/2020 18H,10883
05/17/2020 19H,11384
05/17/2020 20H,10978
05/17/2020 21H,11080
05/17/2020 22H,10311
05/17/2020 23H,9796
05/18/2020 00H,8577
05/18/2020 01H,5602
05/18/2020 02H,1504
05/18/2020 03H,60
05/18/2020 04H,23
05/18/2020 05H,23
05/18/2020 06H,19
05/18/2020 07H,23
05/18/2020 08H,23
05/18/2020 09H,23
05/18/2020 10H,16
05/18/2020 11H,21
05/18/2020 12H,21
05/18/2020 13H,314
05/18/2020 14H,2672
05/18/2020 15H,6316
05/18/2020 16H,8134
05/18/2020 17H,9361
05/18/2020 18H,9753
05/18/2020 19H,10172
05/18/2020 20H,10491
05/18/2020 21H,10564
05/18/2020 22H,10245
05/18/2020 23H,9459
05/19/2020 00H,8636
05/19/2020 01H,5695
05/19/2020 02H,1327
05/19/2020 03H,67
05/19/2020 04H,18
05/19/2020 05H,25
05/19/2020 06H,25
05/19/2020 07H,25
05/19/2020 08H,25
05/19/2020 09H,23
05/19/2020 10H,23
05/19/2020 11H,19
05/19/2020 12H,21
05/19/2020 13H,312
05/19/2020 14H,4209
05/19/2020 15H,7989
05/19/2020 16H,9385
05/19/2020 17H,8717
05/19/2020 18H,11071
05/19/2020 19H,11212
05/19/2020 20H,9430
05/19/2020 21H,8466
05/19/2020 22H,7723
05/19/2020 23H,7800
05/20/2020 00H,8092
05/20/2020 01H,5686
05/20/2020 02H,1821
05/20/2020 03H,77
05/20/2020 04H,18
05/20/2020 05H,17
05/20/2020 06H,16
05/20/2020 07H,16
05/20/2020 08H,16
05/20/2020 09H,14
05/20/2020 10H,8
05/20/2020 11H,20
05/20/2020 12H,22
05/20/2020 13H,371
05/20/2020 14H,4511
05/20/2020 15H,7663
05/20/2020 16H,8402
05/20/2020 17H,8682
05/20/2020 18H,9086
05/20/2020 19H,9059
05/20/2020 20H,9468
05/20/2020 21H,9057
05/20/2020 22H,9328
05/20/2020 23H,8858
05/21/2020 00H,8671
05/21/2020 01H,7394
05/21/2020 02H,2297
05/21/2020 03H,86
05/21/2020 04H,-4
05/21/2020 05H,-3
05/21/2020 06H,0
05/21/2020 07H,0
05/21/2020 08H,0
05/21/2020 09H,-1
05/21/2020 10H,-3
05/21/2020 11H,-4
05/21/2020 12H,5
05/21/2020 13H,375
05/21/2020 14H,4768
05/21/2020 15H,8961
05/21/2020 16H,9703
05/21/2020 17H,9157
05/21/2020 18H,9673
05/21/2020 19H,10565
05/21/2020 20H,9813
05/21/2020 21H,11895
05/21/2020 22H,12110
05/21/2020 23H,11018
05/22/2020 00H,9891
05/22/2020 01H,7293
05/22/2020 02H,2245
05/22/2020 03H,98
05/22/2020 04H,19
05/22/2020 05H,20
05/22/2020 06H,19
05/22/2020 07H,4
05/22/2020 08H,4
05/22/2020 09H,2
05/22/2020 10H,1
05/22/2020 11H,-3
05/22/2020 12H,-3
05/22/2020 13H,350
05/22/2020 14H,4523
05/22/2020 15H,7066
05/22/2020 16H,8242
05/22/2020 17H,8902
05/22/2020 18H,9746
05/22/2020 19H,9693
05/22/2020 20H,10065
05/22/2020 21H,10526
05/22/2020 22H,10582
05/22/2020 23H,10709
05/23/2020 00H,9278
05/23/2020 01H,6730
05/23/2020 02H,2122
05/23/2020 03H,112
05/23/2020 04H,18
05/23/2020 05H,17
05/23/2020 06H,15
05/23/2020 07H,15
05/23/2020 08H,61
05/23/2020 09H,41
05/23/2020 10H,44
05/23/2020 11H,40
05/23/2020 12H,49
05/23/2020 13H,351
05/23/2020 14H,4623
05/23/2020 15H,6248
05/23/2020 16H,7520
05/23/2020 17H,8319
05/23/2020 18H,8771
05/23/2020 19H,9731
05/23/2020 20H,10065
05/23/2020 21H,10786
05/23/2020 22H,10843
05/23/2020 23H,10181
05/24/2020 00H,9615
05/24/2020 01H,7293
05/24/2020 02H,2326
05/24/2020 03H,1952
05/24/2020 04H,64
05/24/2020 05H,64
05/24/2020 06H,62
05/24/2020 07H,58
05/24/2020 08H,8
05/24/2020 09H,7
05/24/2020 10H,7
05/24/2020 11H,6
05/24/2020 12H,6
05/24/2020 13H,353
05/24/2020 14H,4733
05/24/2020 15H,6999
05/24/2020 16H,8265
05/24/2020 17H,8996
05/24/2020 18H,9324
05/24/2020 19H,10566
05/24/2020 20H,11361
05/24/2020 21H,12054
05/24/2020 22H,11404
05/24/2020 23H,10948
05/25/2020 00H,10112
05/25/2020 01H,7268
05/25/2020 02H,2236
05/25/2020 03H,1843
05/25/2020 04H,10
05/25/2020 05H,9
05/25/2020 06H,9
05/25/2020 07H,9
05/25/2020 08H,9
05/25/2020 09H,9
05/25/2020 10H,8
05/25/2020 11H,5
05/25/2020 12H,5
05/25/2020 13H,397
05/25/2020 14H,4756
05/25/2020 15H,6996
05/25/2020 16H,8652
05/25/2020 17H,9707
05/25/2020 18H,11275
05/25/2020 19H,12113
05/25/2020 20H,12321
05/25/2020 21H,12252
05/25/2020 22H,11949
05/25/2020 23H,11273
05/26/2020 00H,9927
05/26/2020 01H,7223
05/26/2020 02H,2318
05/26/2020 03H,1920
05/26/2020 04H,12
05/26/2020 05H,8
05/26/2020 06H,6
05/26/2020 07H,6
05/26/2020 08H,6
05/26/2020 09H,6
05/26/2020 10H,6
05/26/2020 11H,4
05/26/2020 12H,3
05/26/2020 13H,388
05/26/2020 14H,4678
05/26/2020 15H,9013
05/26/2020 16H,10771
05/26/2020 17H,11673
05/26/2020 18H,12144
05/26/2020 19H,12237
05/26/2020 20H,12247
05/26/2020 21H,12188
05/26/2020 22H,11872
05/26/2020 23H,11216
05/27/2020 00H,9517
05/27/2020 01H,6933
05/27/2020 02H,2235
05/27/2020 03H,1829
05/27/2020 04H,7
05/27/2020 05H,6
05/27/2020 06H,6
05/27/2020 07H,6
05/27/2020 08H,7
05/27/2020 09H,7
05/27/2020 10H,6
05/27/2020 11H,5
05/27/2020 12H,5
05/27/2020 13H,374
05/27/2020 14H,4413
05/27/2020 15H,8817
05/27/2020 16H,10669
05/27/2020 17H,11502
05/27/2020 18H,11997
05/27/2020 19H,12205
05/27/2020 20H,12113
05/27/2020 21H,12018
05/27/2020 22H,11744
05/27/2020 23H,11045
05/28/2020 00H,9899
05/28/2020 01H,7048
05/28/2020 02H,2347
05/28/2020 03H,98
05/28/2020 04H,5
05/28/2020 05H,5
05/28/2020 06H,5
05/28/2020 07H,5
05/28/2020 08H,4
05/28/2020 09H,5
05/28/2020 10H,3
05/28/2020 11H,1
05/28/2020 12H,-2
05/28/2020 13H,417
05/28/2020 14H,4585
05/28/2020 15H,8976
05/28/2020 16H,10762
05/28/2020 17H,11620
05/28/2020 18H,12096
05/28/2020 19H,12228
05/28/2020 20H,11563
05/28/2020 21H,11427
05/28/2020 22H,11383
05/28/2020 23H,11003
05/29/2020 00H,9984
05/29/2020 01H,7175
05/29/2020 02H,2428
05/29/2020 03H,85
05/29/2020 04H,23
05/29/2020 05H,5
05/29/2020 06H,5
05/29/2020 07H,6
05/29/2020 08H,4
05/29/2020 09H,5
05/29/2020 10H,3
05/29/2020 11H,1
05/29/2020 12H,-1
05/29/2020 13H,542
05/29/2020 14H,2827
05/29/2020 15H,7819
05/29/2020 16H,8954
05/29/2020 17H,9741
05/29/2020 18H,10167
05/29/2020 19H,10502
05/29/2020 20H,10313
05/29/2020 21H,9626
05/29/2020 22H,8986
05/29/2020 23H,7361
05/30/2020 00H,4991
05/30/2020 01H,3903
05/30/2020 02H,1237
05/30/2020 03H,33
05/30/2020 04H,0
05/30/2020 05H,8
05/30/2020 06H,8
05/30/2020 07H,7
05/30/2020 08H,8
05/30/2020 09H,7
05/30/2020 10H,7
05/30/2020 11H,5
05/30/2020 12H,5
05/30/2020 13H,414
05/30/2020 14H,4012
05/30/2020 15H,7105
05/30/2020 16H,7180
05/30/2020 17H,9502
05/30/2020 18H,10965
05/30/2020 19H,11386
05/30/2020 20H,10671
05/30/2020 21H,9969
05/30/2020 22H,9172
05/30/2020 23H,8800
05/31/2020 00H,6930
05/31/2020 01H,4873
05/31/2020 02H,1630
05/31/2020 03H,1290
05/31/2020 04H,6
05/31/2020 05H,7
05/31/2020 06H,7
05/31/2020 07H,7
05/31/2020 08H,6
05/31/2020 09H,6
05/31/2020 10H,6
05/31/2020 11H,4
05/31/2020 12H,4
05/31/2020 13H,423
05/31/2020 14H,3737
05/31/2020 15H,5723
05/31/2020 16H,7585
05/31/2020 17H,8575
05/31/2020 18H,9660
05/31/2020 19H,10298
05/31/2020 20H,10404
05/31/2020 21H,9382
05/31/2020 22H,9125
05/31/2020 23H,8334
06/1/2020 00H,6945
06/1/2020 01H,4886
06/1/2020 02H,1643
06/1/2020 03H,1328
06/1/2020 04H,7
06/1/2020 05H,6
06/1/2020 06H,6
06/1/2020 07H,6
06/1/2020 08H,6
06/1/2020 09H,6
06/1/2020 10H,5
06/1/2020 11H,5
06/1/2020 12H,5
06/1/2020 13H,413
06/1/2020 14H,3423
06/1/2020 15H,6551
06/1/2020 16H,9219
06/1/2020 17H,10358
06/1/2020 18H,10818
06/1/2020 19H,10236
06/1/2020 20H,10332
06/1/2020 21H,9933
06/1/2020 22H,9021
06/1/2020 23H,8156
06/2/2020 00H,6434
06/2/2020 01H,4075
06/2/2020 02H,1149
06/2/2020 03H,80
06/2/2020 04H,14
06/2/2020 05H,13
06/2/2020 06H,13
06/2/2020 07H,14
06/2/2020 08H,13
06/2/2020 09H,12
06/2/2020 10H,11
06/2/2020 11H,10
06/2/2020 12H,8
06/2/2020 13H,331
06/2/2020 14H,3261
06/2/2020 15H,6893
06/2/2020 16H,6059
06/2/2020 17H,6898
06/2/2020 18H,8069
06/2/2020 19H,8463
06/2/2020 20H,8965
06/2/2020 21H,9168
06/2/2020 22H,8551
06/2/2020 23H,7115
06/3/2020 00H,5912
06/3/2020 01H,3458
06/3/2020 02H,1348
06/3/2020 03H,87
06/3/2020 04H,35
06/3/2020 05H,19
06/3/2020 06H,12
06/3/2020 07H,15
06/3/2020 08H,13
06/3/2020 09H,12
06/3/2020 10H,11
06/3/2020 11H,10
06/3/2020 12H,7
06/3/2020 13H,232
06/3/2020 14H,4011
06/3/2020 15H,7133
06/3/2020 16H,9810
06/3/2020 17H,11145
06/3/2020 18H,11768
06/3/2020 19H,12117
06/3/2020 20H,11886
06/3/2020 21H,11311
06/3/2020 22H,10632
06/3/2020 23H,9950
06/4/2020 00H,9065
06/4/2020 01H,6549
06/4/2020 02H,2267
06/4/2020 03H,103
06/4/2020 04H,7
06/4/2020 05H,3
06/4/2020 06H,2
06/4/2020 07H,0
06/4/2020 08H,-1
06/4/2020 09H,-2
06/4/2020 10H,-4
06/4/2020 11H,-6
06/4/2020 12H,4
06/4/2020 13H,467
06/4/2020 14H,4603
06/4/2020 15H,8966
06/4/2020 16H,10879
06/4/2020 17H,11810
06/4/2020 18H,12289
06/4/2020 19H,12494
06/4/2020 20H,12435
06/4/2020 21H,12384
06/4/2020 22H,12066
06/4/2020 23H,10949
06/5/2020 00H,10011
06/5/2020 01H,7415
06/5/2020 02H,2621
06/5/2020 03H,94
06/5/2020 04H,24
06/5/2020 05H,1
06/5/2020 06H,1
06/5/2020 07H,-2
06/5/2020 08H,-2
06/5/2020 09H,-2
06/5/2020 10H,-4
06/5/2020 11H,5
06/5/2020 12H,4
06/5/2020 13H,191
06/5/2020 14H,2621
06/5/2020 15H,4714
06/5/2020 16H,6152
06/5/2020 17H,7522
06/5/2020 18H,9803
06/5/2020 19H,10535
06/5/2020 20H,10808
06/5/2020 21H,10636
06/5/2020 22H,9572
06/5/2020 23H,9261
06/6/2020 00H,7400
06/6/2020 01H,5201
06/6/2020 02H,1653
06/6/2020 03H,133
06/6/2020 04H,43
06/6/2020 05H,42
06/6/2020 06H,43
06/6/2020 07H,43
06/6/2020 08H,42
06/6/2020 09H,42
06/6/2020 10H,5
06/6/2020 11H,4
06/6/2020 12H,5
06/6/2020 13H,369
06/6/2020 14H,3671
06/6/2020 15H,5228
06/6/2020 16H,6514
06/6/2020 17H,7493
06/6/2020 18H,7833
06/6/2020 19H,7394
06/6/2020 20H,7499
06/6/2020 21H,7989
06/6/2020 22H,8235
06/6/2020 23H,8403
06/7/2020 00H,7613
06/7/2020 01H,7275
06/7/2020 02H,2698
06/7/2020 03H,113
06/7/2020 04H,29
06/7/2020 05H,44
06/7/2020 06H,44
06/7/2020 07H,44
06/7/2020 08H,45
06/7/2020 09H,7
06/7/2020 10H,7
06/7/2020 11H,5
06/7/2020 12H,6
06/7/2020 13H,525
06/7/2020 14H,3133
06/7/2020 15H,4272
06/7/2020 16H,5676
06/7/2020 17H,5814
06/7/2020 18H,6037
06/7/2020 19H,6521
06/7/2020 20H,7341
06/7/2020 21H,6788
06/7/2020 22H,7030
06/7/2020 23H,7535
06/8/2020 00H,7440
06/8/2020 01H,6071
06/8/2020 02H,2941
06/8/2020 03H,159
06/8/2020 04H,58
06/8/2020 05H,6
06/8/2020 06H,5
06/8/2020 07H,8
06/8/2020 08H,6
06/8/2020 09H,5
06/8/2020 10H,7
06/8/2020 11H,5
06/8/2020 12H,4
06/8/2020 13H,587
06/8/2020 14H,5305
06/8/2020 15H,7845
06/8/2020 16H,8698
06/8/2020 17H,9253
06/8/2020 18H,10141
06/8/2020 19H,9912
06/8/2020 20H,10240
06/8/2020 21H,10981
06/8/2020 22H,10769
06/8/2020 23H,9911
06/9/2020 00H,9652
06/9/2020 01H,8373
06/9/2020 02H,3341
06/9/2020 03H,184
06/9/2020 04H,19
06/9/2020 05H,22
06/9/2020 06H,10
06/9/2020 07H,6
06/9/2020 08H,10
06/9/2020 09H,8
06/9/2020 10H,9
06/9/2020 11H,7
06/9/2020 12H,7
06/9/2020 13H,631
06/9/2020 14H,5030
06/9/2020 15H,8588
06/9/2020 16H,9896
06/9/2020 17H,10472
06/9/2020 18H,11278
06/9/2020 19H,11535
06/9/2020 20H,12360
06/9/2020 21H,12536
06/9/2020 22H,12323
06/9/2020 23H,11828
06/10/2020 00H,10711
06/10/2020 01H,8407
06/10/2020 02H,3464
06/10/2020 03H,271
06/10/2020 04H,118
06/10/2020 05H,110
06/10/2020 06H,98
06/10/2020 07H,99
06/10/2020 08H,97
06/10/2020 09H,98
06/10/2020 10H,101
06/10/2020 11H,95
06/10/2020 12H,93
06/10/2020 13H,744
06/10/2020 14H,5298
06/10/2020 15H,9530
06/10/2020 16H,11254
06/10/2020 17H,12132
06/10/2020 18H,12563
06/10/2020 19H,12645
06/10/2020 20H,12635
06/10/2020 21H,12317
06/10/2020 22H,12301
06/10/2020 23H,11516
06/11/2020 00H,10549
06/11/2020 01H,8196
06/11/2020 02H,3355
06/11/2020 03H,425
06/11/2020 04H,13
06/11/2020 05H,11
06/11/2020 06H,99
06/11/2020 07H,99
06/11/2020 08H,100
06/11/2020 09H,100
06/11/2020 10H,99
06/11/2020 11H,96
06/11/2020 12H,94
06/11/2020 13H,513
06/11/2020 14H,4671
06/11/2020 15H,8867
06/11/2020 16H,10763
06/11/2020 17H,11745
06/11/2020 18H,12269
06/11/2020 19H,12464
06/11/2020 20H,12392
06/11/2020 21H,12334
06/11/2020 22H,12068
06/11/2020 23H,11330
06/12/2020 00H,10179
06/12/2020 01H,7649
06/12/2020 02H,2915
06/12/2020 03H,119
06/12/2020 04H,22
06/12/2020 05H,8
06/12/2020 06H,7
06/12/2020 07H,7
06/12/2020 08H,6
06/12/2020 09H,6
06/12/2020 10H,6
06/12/2020 11H,5
06/12/2020 12H,5
06/12/2020 13H,489
06/12/2020 14H,4606
06/12/2020 15H,8541
06/12/2020 16H,10453
06/12/2020 17H,11440
06/12/2020 18H,11842
06/12/2020 19H,12215
06/12/2020 20H,12345
06/12/2020 21H,12475
06/12/2020 22H,11911
06/12/2020 23H,10899
06/13/2020 00H,10095
06/13/2020 01H,7629
06/13/2020 02H,2811
06/13/2020 03H,138
06/13/2020 04H,42
06/13/2020 05H,10
06/13/2020 06H,6
06/13/2020 07H,7
06/13/2020 08H,5
06/13/2020 09H,5
06/13/2020 10H,5
06/13/2020 11H,5
06/13/2020 12H,5
06/13/2020 13H,551
06/13/2020 14H,4031
06/13/2020 15H,6806
06/13/2020 16H,8586
06/13/2020 17H,8318
06/13/2020 18H,8887
06/13/2020 19H,8521
06/13/2020 20H,8829
06/13/2020 21H,9284
06/13/2020 22H,9993
06/13/2020 23H,10371
06/14/2020 00H,9929
06/14/2020 01H,8148
06/14/2020 02H,3125
06/14/2020 03H,150
06/14/2020 04H,48
06/14/2020 05H,8
06/14/2020 06H,8
06/14/2020 07H,8
06/14/2020 08H,8
06/14/2020 09H,8
06/14/2020 10H,8
06/14/2020 11H,6
06/14/2020 12H,6
06/14/2020 13H,559
06/14/2020 14H,3385
06/14/2020 15H,5570
06/14/2020 16H,5711
06/14/2020 17H,7873
06/14/2020 18H,9147
06/14/2020 19H,9877
06/14/2020 20H,10257
06/14/2020 21H,10806
06/14/2020 22H,11401
06/14/2020 23H,11492
06/15/2020 00H,10484
06/15/2020 01H,8225
06/15/2020 02H,3163
06/15/2020 03H,138
06/15/2020 04H,43
06/15/2020 05H,7
06/15/2020 06H,7
06/15/2020 07H,7
06/15/2020 08H,8
06/15/2020 09H,7
06/15/2020 10H,7
06/15/2020 11H,5
06/15/2020 12H,5
06/15/2020 13H,511
06/15/2020 14H,4924
06/15/2020 15H,9393
06/15/2020 16H,11151
06/15/2020 17H,11930
06/15/2020 18H,12333
06/15/2020 19H,12477
06/15/2020 20H,12573
06/15/2020 21H,12482
06/15/2020 22H,12005
06/15/2020 23H,10666
06/16/2020 00H,9243
06/16/2020 01H,5674
06/16/2020 02H,1906
06/16/2020 03H,200
06/16/2020 04H,-1
06/16/2020 05H,-3
06/16/2020 06H,-3
06/16/2020 07H,-2
06/16/2020 08H,-1
06/16/2020 09H,-2
06/16/2020 10H,-1
06/16/2020 11H,-3
06/16/2020 12H,-5
06/16/2020 13H,525
06/16/2020 14H,5009
06/16/2020 15H,9503
06/16/2020 16H,11179
06/16/2020 17H,11808
06/16/2020 18H,12377
06/16/2020 19H,11931
06/16/2020 20H,10955
06/16/2020 21H,11797
06/16/2020 22H,11561
06/16/2020 23H,11475
06/17/2020 00H,10820
06/17/2020 01H,8337
06/17/2020 02H,3382
06/17/2020 03H,216
06/17/2020 04H,21
06/17/2020 05H,18
06/17/2020 06H,0
06/17/2020 07H,3
06/17/2020 08H,-2
06/17/2020 09H,-2
06/17/2020 10H,-1
06/17/2020 11H,-3
06/17/2020 12H,-5
06/17/2020 13H,488
06/17/2020 14H,4907
06/17/2020 15H,8639
06/17/2020 16H,10865
06/17/2020 17H,12162
06/17/2020 18H,12672
06/17/2020 19H,12767
06/17/2020 20H,12797
06/17/2020 21H,12643
06/17/2020 22H,12380
06/17/2020 23H,11750
06/18/2020 00H,10664
06/18/2020 01H,8237
06/18/2020 02H,3292
06/18/2020 03H,290
06/18/2020 04H,190
06/18/2020 05H,29
06/18/2020 06H,29
06/18/2020 07H,29
06/18/2020 08H,26
06/18/2020 09H,26
06/18/2020 10H,26
06/18/2020 11H,24
06/18/2020 12H,24
06/18/2020 13H,503
06/18/2020 14H,4696
06/18/2020 15H,9151
06/18/2020 16H,10978
06/18/2020 17H,12011
06/18/2020 18H,12497
06/18/2020 19H,13679
06/18/2020 20H,13686
06/18/2020 21H,12605
06/18/2020 22H,12287
06/18/2020 23H,11636
06/19/2020 00H,10567
06/19/2020 01H,8112
06/19/2020 02H,3288
06/19/2020 03H,199
06/19/2020 04H,98
06/19/2020 05H,27
06/19/2020 06H,27
06/19/2020 07H,27
06/19/2020 08H,26
06/19/2020 09H,26
06/19/2020 10H,26
06/19/2020 11H,24
06/19/2020 12H,24
06/19/2020 13H,486
06/19/2020 14H,4738
06/19/2020 15H,9008
06/19/2020 16H,10834
06/19/2020 17H,11919
06/19/2020 18H,12454
06/19/2020 19H,12623
06/19/2020 20H,12611
06/19/2020 21H,12452
06/19/2020 22H,12242
06/19/2020 23H,11643
06/20/2020 00H,10545
06/20/2020 01H,8046
06/20/2020 02H,3354
06/20/2020 03H,171
06/20/2020 04H,74
06/20/2020 05H,29
06/20/2020 06H,29
06/20/2020 07H,29
06/20/2020 08H,26
06/20/2020 09H,26
06/20/2020 10H,26
06/20/2020 11H,24
06/20/2020 12H,24
06/20/2020 13H,512
06/20/2020 14H,4644
06/20/2020 15H,8942
06/20/2020 16H,10904
06/20/2020 17H,11745
06/20/2020 18H,12285
06/20/2020 19H,12487
06/20/2020 20H,12493
06/20/2020 21H,12409
06/20/2020 22H,12042
06/20/2020 23H,11482
06/21/2020 00H,10359
06/21/2020 01H,7955
06/21/2020 02H,3201
06/21/2020 03H,166
06/21/2020 04H,59
06/21/2020 05H,6
06/21/2020 06H,6
06/21/2020 07H,6
06/21/2020 08H,5
06/21/2020 09H,5
06/21/2020 10H,5
06/21/2020 11H,3
06/21/2020 12H,3
06/21/2020 13H,452
06/21/2020 14H,3918
06/21/2020 15H,6643
06/21/2020 16H,9452
06/21/2020 17H,11529
06/21/2020 18H,12369
06/21/2020 19H,12565
06/21/2020 20H,12580
06/21/2020 21H,12454
06/21/2020 22H,12119
06/21/2020 23H,11470
06/22/2020 00H,10349
06/22/2020 01H,8043
06/22/2020 02H,3319
06/22/2020 03H,163
06/22/2020 04H,52
06/22/2020 05H,7
06/22/2020 06H,6
06/22/2020 07H,7
06/22/2020 08H,7
06/22/2020 09H,7
06/22/2020 10H,7
06/22/2020 11H,5
06/22/2020 12H,5
06/22/2020 13H,447
06/22/2020 14H,4765
06/22/2020 15H,9045
06/22/2020 16H,10936
06/22/2020 17H,11788
06/22/2020 18H,12302
06/22/2020 19H,12482
06/22/2020 20H,12542
06/22/2020 21H,12448
06/22/2020 22H,12119
06/22/2020 23H,11477
06/23/2020 00H,10332
06/23/2020 01H,7975
06/23/2020 02H,3227
06/23/2020 03H,231
06/23/2020 04H,126
06/23/2020 05H,8
06/23/2020 06H,8
06/23/2020 07H,7
06/23/2020 08H,7
06/23/2020 09H,7
06/23/2020 10H,7
06/23/2020 11H,5
06/23/2020 12H,5
06/23/2020 13H,449
06/23/2020 14H,4499
06/23/2020 15H,8739
06/23/2020 16H,10824
06/23/2020 17H,11802
06/23/2020 18H,12166
06/23/2020 19H,11742
06/23/2020 20H,12349
06/23/2020 21H,12157
06/23/2020 22H,11890
06/23/2020 23H,11279
06/24/2020 00H,9829
06/24/2020 01H,7372
06/24/2020 02H,2883
06/24/2020 03H,396
06/24/2020 04H,293
06/24/2020 05H,10
06/24/2020 06H,10
06/24/2020 07H,10
06/24/2020 08H,9
06/24/2020 09H,9
06/24/2020 10H,9
06/24/2020 11H,7
06/24/2020 12H,7
06/24/2020 13H,425
06/24/2020 14H,3749
06/24/2020 15H,7206
06/24/2020 16H,10126
06/24/2020 17H,11265
06/24/2020 18H,11319
06/24/2020 19H,11621
06/24/2020 20H,11222
06/24/2020 21H,11076
06/24/2020 22H,11041
06/24/2020 23H,9914
06/25/2020 00H,8396
06/25/2020 01H,5823
06/25/2020 02H,2892
06/25/2020 03H,174
06/25/2020 04H,36
06/25/2020 05H,7
06/25/2020 06H,7
06/25/2020 07H,7
06/25/2020 08H,6
06/25/2020 09H,6
06/25/2020 10H,6
06/25/2020 11H,4
06/25/2020 12H,4
06/25/2020 13H,294
06/25/2020 14H,3226
06/25/2020 15H,7247
06/25/2020 16H,9507
06/25/2020 17H,10602
06/25/2020 18H,10846
06/25/2020 19H,10870
06/25/2020 20H,11098
06/25/2020 21H,10625
06/25/2020 22H,10736
06/25/2020 23H,10719
06/26/2020 00H,9438
06/26/2020 01H,7250
06/26/2020 02H,2819
06/26/2020 03H,141
06/26/2020 04H,42
06/26/2020 05H,10
06/26/2020 06H,10
06/26/2020 07H,10
06/26/2020 08H,9
06/26/2020 09H,9
06/26/2020 10H,9
06/26/2020 11H,7
06/26/2020 12H,7
06/26/2020 13H,205
06/26/2020 14H,3604
06/26/2020 15H,7583
06/26/2020 16H,10069
06/26/2020 17H,11576
06/26/2020 18H,11826
06/26/2020 19H,11924
06/26/2020 20H,11852
06/26/2020 21H,11494
06/26/2020 22H,10249
06/26/2020 23H,9133
06/27/2020 00H,9003
06/27/2020 01H,6859
06/27/2020 02H,2989
06/27/2020 03H,179
06/27/2020 04H,61
06/27/2020 05H,9
06/27/2020 06H,9
06/27/2020 07H,9
06/27/2020 08H,8
06/27/2020 09H,8
06/27/2020 10H,8
06/27/2020 11H,6
06/27/2020 12H,6
06/27/2020 13H,304
06/27/2020 14H,3998
06/27/2020 15H,8552
06/27/2020 16H,10725
06/27/2020 17H,11703
06/27/2020 18H,12329
06/27/2020 19H,12498
06/27/2020 20H,12461
06/27/2020 21H,12398
06/27/2020 22H,11878
06/27/2020 23H,11294
06/28/2020 00H,10217
06/28/2020 01H,7790
06/28/2020 02H,3227
06/28/2020 03H,148
06/28/2020 04H,52
06/28/2020 05H,9
06/28/2020 06H,9
06/28/2020 07H,9
06/28/2020 08H,9
06/28/2020 09H,9
06/28/2020 10H,9
06/28/2020 11H,8
06/28/2020 12H,7
06/28/2020 13H,304
06/28/2020 14H,3772
06/28/2020 15H,8171
06/28/2020 16H,10034
06/28/2020 17H,11568
06/28/2020 18H,11861
06/28/2020 19H,12168
06/28/2020 20H,12232
06/28/2020 21H,11949
06/28/2020 22H,11387
06/28/2020 23H,9691
06/29/2020 00H,8200
06/29/2020 01H,6227
