DATE (MM/DD/YYYY),HOUR-MST,Avg Tower Dry Bulb Temp [deg C],Avg Tower RH [%],Avg Avg Wind Speed @ 6ft [m/s],Avg Station Pressure [mBar],Avg Precipitation [mm],Avg Global CMP22 (vent/cor) [W/m^2]
6/7/20,17:00,30.0818,9.5357,5.1127,802.6371,0,552.205
6/7/20,18:00,29.0142,10.6693,3.8626,803.0065,0,321.3264
6/7/20,19:00,27.389,11.7235,2.8792,803.4299,0,88.4152
6/7/20,20:00,26.2297,12.0342,2.4622,803.9509,0,4.1332
6/7/20,21:00,24.9518,13.318,1.6194,804.8537,0,-1.5457
6/7/20,22:00,23.1893,15.7348,0.5111,805.8724,0,-1.5111
6/7/20,23:00,19.5573,37.3718,2.8092,806.5547,0,-1.0163
6/8/20,0:00,17.677,42.5765,2.7048,807.2185,0,-1.1723
6/8/20,1:00,15.9222,48.3818,2.457,808.0076,0,-1.0422
6/8/20,2:00,13.755,57.1105,1.7259,808.7768,0,-1.0658
6/8/20,3:00,12.8948,59.5427,1.3285,809.668,0,-1.0978
6/8/20,4:00,11.8188,62.8142,0.6397,810.1264,0,-1.084
6/8/20,5:00,11.9035,61.6625,1.9466,810.4152,0,9.3451
6/8/20,6:00,12.5355,57.9417,1.783,810.7426,0,124.4219
6/8/20,7:00,15.2723,49.1325,0.6524,810.9436,0,314.6715
6/8/20,8:00,17.2182,41.5533,1.7714,811.1729,0,520.0608
6/8/20,9:00,17.9333,40.1298,2.3133,811.1375,0,707.584
6/8/20,10:00,18.788,37.8327,2.5936,810.8256,0,860.7122
6/8/20,11:00,20.0745,34.5557,3.015,810.6003,0,966.6618
6/8/20,12:00,20.7095,33.1765,3.0456,810.3816,0,1027.9939
6/8/20,13:00,21.3687,30.4265,3.3003,810.0226,0,979.868
6/8/20,14:00,22.5672,27.1632,2.8266,809.3195,0,914.4972
6/8/20,15:00,22.5078,26.287,3.4452,808.4051,0,635.8065
6/8/20,16:00,22.3752,26.2772,2.9706,807.4296,0,377.669
6/8/20,17:00,22.494,26.3368,3.2338,806.718,0,303.9246
6/8/20,18:00,21.2125,30.9347,4.0161,806.7821,0,258.9148
6/8/20,19:00,17.9535,41.2833,3.9094,807.715,0,73.5044
6/8/20,20:00,13.2182,53.3047,4.2517,809.4756,0,3.8049
6/8/20,21:00,11.6378,55.5342,3.8807,810.3194,0,-0.6345
6/8/20,22:00,9.9688,59.2637,2.3283,811.2877,0,-0.6726
6/8/20,23:00,8.1806,76.9903,2.0753,811.9406,0,-1.3103
6/9/20,0:00,7.1661,82.3292,3.0342,812.6755,0.0169,-1.319
6/9/20,1:00,5.8093,89.9837,2.4022,813.6687,0.0381,-0.7291
6/9/20,2:00,5.0377,96.6233,2.1701,814.3204,0.0212,-0.5818
6/9/20,3:00,4.8693,95.425,1.9754,815.373,0.0508,-0.4604
6/9/20,4:00,4.589,90.4917,2.4,815.7016,0.0381,-0.3658
6/9/20,5:00,5.3063,83.8007,2.4357,815.4771,0.0127,0.0979
6/9/20,6:00,5.4668,85.22,1.9102,816.0674,0.0085,10.0288
6/9/20,7:00,6.0746,82.1063,1.6823,816.2573,0.0042,69.1811
6/9/20,8:00,6.7713,80.8815,1.4579,816.7168,0,131.1204
6/9/20,9:00,8.4834,73.4687,1.929,816.6049,0.0042,230.5444
6/9/20,10:00,9.4957,70.5552,2.4991,816.4853,0,391.9375
6/9/20,11:00,12.0442,56.2542,2.124,816.5449,0,647.5975
6/9/20,12:00,13.5962,46.7057,2.6244,816.4909,0,784.3218
6/9/20,13:00,14.9955,31.1712,4.7337,816.3849,0,741.6817
6/9/20,14:00,16.2693,26.0362,6.203,816.3224,0,994.8229
6/9/20,15:00,16.9832,24.4525,5.8023,816.5906,0,873.0841
6/9/20,16:00,17.2613,24.1418,5.0359,816.7814,0,712.1131
6/9/20,17:00,16.6603,24.7957,5.6627,816.9913,0,522.8131
6/9/20,18:00,15.9712,25.119,6.4098,817.1862,0,321.056
6/9/20,19:00,15.176,26.3218,6.0718,817.5777,0,128.6891
6/9/20,20:00,14.3755,28.0302,5.1074,818.0732,0,6.0009
6/9/20,21:00,13.9885,30.2147,4.4329,818.5645,0,-1.1474
6/9/20,22:00,13.989,30.8027,3.7851,819.018,0,-1.184
6/9/20,23:00,14.0158,31.6665,3.1304,819.4414,0,-1.1731
6/10/20,0:00,12.8678,35.8923,1.6639,820.0438,0,-1.139
6/10/20,1:00,12.4837,37.4937,2.1111,820.5046,0,-1.1202
6/10/20,2:00,12.2573,38.1653,1.7005,821.1946,0,-1.1093
6/10/20,3:00,9.6793,48.1698,1.1201,821.7444,0,-0.9989
6/10/20,4:00,9.1608,46.8643,0.5233,822.3437,0,-1.0283
6/10/20,5:00,8.1942,51.2672,0.3483,822.7097,0,10.2768
6/10/20,6:00,9.3012,47.6835,0.2827,822.7714,0,129.0531
6/10/20,7:00,11.9788,43.9598,0.6583,822.8537,0,323.5862
6/10/20,8:00,15.2233,35.1902,0.9325,822.8053,0,527.3401
6/10/20,9:00,17.0177,32.6885,1.2366,822.6806,0,713.1854
6/10/20,10:00,18.7803,26.5333,0.9395,822.2852,0,869.1695
6/10/20,11:00,20.1387,24.6565,1.5227,822.1351,0,967.8227
6/10/20,12:00,20.929,21.2812,3.8363,821.8825,0,1040.9152
6/10/20,13:00,21.7613,20.2927,3.102,821.6789,0,1041.816
6/10/20,14:00,23.1637,18.9662,2.395,821.462,0,1006.3373
6/10/20,15:00,22.3038,22.1393,3.3781,821.2692,0,490.7902
6/10/20,16:00,22.298,22.4343,3.7944,821.3549,0,579.5644
6/10/20,17:00,21.8078,22.8353,2.6058,821.2925,0,347.1993
6/10/20,18:00,22.1725,22.0363,1.3815,821.3675,0,323.3343
6/10/20,19:00,20.5807,25.3083,0.4777,821.8367,0,84.5643
6/10/20,20:00,18.915,27.9972,0.9071,822.34,0,6.209
6/10/20,21:00,17.0262,32.0625,1.5086,823.0378,0,-1.1759
6/10/20,22:00,16.9483,31.0637,2.6512,823.6776,0,-1.2299
6/10/20,23:00,16.732,32.4507,3.8491,823.808,0,-1.201
6/11/20,0:00,16.1593,33.9373,4.2218,823.9686,0,-1.1445
6/11/20,1:00,15.7348,33.7753,3.6347,824.1097,0,-1.1731
6/11/20,2:00,15.5185,32.112,3.9065,823.9423,0,-1.1459
6/11/20,3:00,15.2533,31.2585,4.494,823.8972,0,-1.081
6/11/20,4:00,14.564,32.1947,3.8877,824.0668,0,-1.1059
6/11/20,5:00,14.396,32.1205,2.7718,824.7005,0,10.013
6/11/20,6:00,14.5063,33.312,3.1516,825.1773,0,127.6289
6/11/20,7:00,17.0167,29.1577,3.2432,825.3709,0,322.3047
6/11/20,8:00,19.899,24.7633,1.6687,825.705,0,525.5574
6/11/20,9:00,22.2645,25.4438,2.6544,825.8234,0,712.6888
6/11/20,10:00,22.9773,21.8333,2.7635,825.7416,0,866.3026
6/11/20,11:00,23.532,20.4743,2.8056,825.8848,0,974.0195
6/11/20,12:00,24.3717,19.6193,2.6299,825.8572,0,1042.7082
6/11/20,13:00,25.2673,18.8845,2.6414,825.4407,0,1068.9453
6/11/20,14:00,25.3115,18.4817,2.3082,825.121,0,826.1801
6/11/20,15:00,25.5293,18.2517,2.6169,824.9585,0,643.5658
6/11/20,16:00,25.026,18.4342,2.9104,824.8354,0,464.1057
6/11/20,17:00,24.2047,18.9172,1.9215,824.8632,0,178.5703
6/11/20,18:00,23.476,20.5085,1.3862,824.9038,0,115.5219
6/11/20,19:00,22.3075,21.2587,0.3465,825.2946,0,50.0948
6/11/20,20:00,21.0268,24.6922,0.4943,825.6633,0,6.0264
6/11/20,21:00,19.1043,28.5557,1.5475,826.2959,0,-1.2598
6/11/20,22:00,18.7613,28.1263,1.9247,826.7499,0,-1.2632
6/11/20,23:00,18.5453,27.8355,2.3268,827.0071,0,-1.2062
6/12/20,0:00,17.9252,28.5245,2.1489,827.1246,0,-1.2331
6/12/20,1:00,17.0007,30.7505,1.7603,827.0522,0,-1.1859
6/12/20,2:00,16.792,30.9958,1.2014,826.9704,0,-1.1965
6/12/20,3:00,15.1133,35.5622,1.7348,826.7973,0,-1.1108
6/12/20,4:00,14.7992,36.2262,2.1388,826.4885,0,-1.1105
6/12/20,5:00,14.63,36.6663,2.35,826.4465,0,9.1157
6/12/20,6:00,15.6693,35.4477,1.7745,826.6889,0,124.2114
6/12/20,7:00,17.6055,36.9785,0.5729,826.6278,0,318.1734
6/12/20,8:00,20.1815,33.2273,1.5244,826.4776,0,523.1518
6/12/20,9:00,22.4372,30.7265,1.432,826.2895,0,709.4746
6/12/20,10:00,25.0708,26.047,1.8697,825.7777,0,859.4936
6/12/20,11:00,27.0927,23.4845,2.5369,825.2448,0,962.6957
6/12/20,12:00,28.7118,17.6447,1.9331,824.6745,0,1020.5206
6/12/20,13:00,29.7413,14.8605,2.2697,823.9057,0,1018.9791
6/12/20,14:00,30.297,14.2017,2.2408,823.1946,0,964.7985
6/12/20,15:00,30.0518,14.2865,2.2329,822.6567,0,672.0603
6/12/20,16:00,28.3928,15.2363,1.3478,822.0481,0,323.8276
6/12/20,17:00,29.2003,14.6535,0.8662,821.3575,0,401.0999
6/12/20,18:00,28.1338,17.682,1.7424,820.8851,0,286.4034
6/12/20,19:00,25.234,25.312,2.8473,820.969,0,105.3499
6/12/20,20:00,22.7833,31.6687,2.1126,821.2829,0,4.0349
6/12/20,21:00,22.0567,30.7337,2.2491,821.6616,0,-1.3523
6/12/20,22:00,21.0493,33.6488,1.1569,821.6921,0,-1.2657
6/12/20,23:00,22.3557,29.3735,1.79,821.4243,0,-1.3801
6/13/20,0:00,21.0623,31.8458,0.3129,821.2178,0,-1.3014
6/13/20,1:00,19.3002,38.135,0.4339,820.8795,0,-1.3223
6/13/20,2:00,17.749,39.9923,1.618,820.4379,0,-1.1664
6/13/20,3:00,16.4558,41.6663,2.4806,820.1231,0,-1.065
6/13/20,4:00,16.0068,43.0147,2.0438,819.8657,0,-1.1078
6/13/20,5:00,16.1195,42.6397,0.6423,819.8567,0,11.2207
6/13/20,6:00,16.8127,43.6145,0.2207,819.7409,0,89.0982
6/13/20,7:00,17.343,46.8947,0.05,819.7698,0,204.9171
6/13/20,8:00,20.295,41.7933,1.0138,819.4167,0,494.5797
6/13/20,9:00,23.3712,35.8753,1.9753,818.8637,0,724.7301
6/13/20,10:00,24.8137,36.1092,1.913,818.0799,0,864.049
6/13/20,11:00,25.6027,34.1772,1.4349,817.435,0,714.4507
6/13/20,12:00,26.8475,31.8033,1.5759,816.5061,0,604.3057
6/13/20,13:00,27.2453,26.1183,2.6088,815.8076,0,358.3716
6/13/20,14:00,27.0368,26.7745,2.3519,815.1286,0,338.5198
6/13/20,15:00,24.7593,32.2393,1.3475,815.8459,0,198.2399
6/13/20,16:00,26.7945,26.1945,1.1613,815.0055,0,545.3392
6/13/20,17:00,25.1087,31.1548,2.5262,814.7731,0,251.2338
6/13/20,18:00,23.689,34.5577,1.2492,814.5412,0,169.7955
6/13/20,19:00,22.6435,37.567,0.2604,814.8296,0,30.9225
6/13/20,20:00,21.7327,39.7285,0.345,814.7386,0,0.4007
6/13/20,21:00,20.9088,38.7022,0.5496,814.8178,0,-1.1845
6/13/20,22:00,20.6473,40.2478,2.4075,815.2843,0,-1.079
6/13/20,23:00,19.5152,39.0897,7.8521,815.1401,0,-1.0341
6/14/20,0:00,18.3852,42.6062,5.8582,814.9692,0,-1.3973
6/14/20,1:00,18.6207,41.8052,3.5538,814.7127,0,-1.054
6/14/20,2:00,19.5912,35.4963,4.99,813.5007,0,-1.1281
6/14/20,3:00,19.6358,34.3422,1.7643,813.8216,0,-1.1584
6/14/20,4:00,17.6512,42.7625,1.4101,814.2539,0,-1.1477
6/14/20,5:00,17.068,43.2258,1.4292,814.7368,0,2.9926
6/14/20,6:00,17.6015,41.9032,1.5618,814.9493,0,114.0772
6/14/20,7:00,20.0715,36.6437,1.9345,815.1988,0,301.2784
6/14/20,8:00,21.5995,35.1945,2.7994,814.9536,0,506.5979
6/14/20,9:00,23.7257,30.571,3.4718,814.5242,0,693.6832
6/14/20,10:00,26.3305,21.5113,2.9775,814.0424,0,870.3951
6/14/20,11:00,28.1553,17.3905,3.078,814.0728,0,1006.323
6/14/20,12:00,29.2847,13.4425,2.5213,813.6426,0,885.6135
6/14/20,13:00,30.577,12.2288,2.7678,813.2599,0,1064.5231
6/14/20,14:00,31.3782,11.0942,3.0123,813.1053,0,1046.2699
6/14/20,15:00,31.6348,10.779,3.8568,812.8957,0,872.2417
6/14/20,16:00,32.0953,10.5328,2.6338,812.6437,0,762.3042
6/14/20,17:00,30.4933,11.0562,1.9655,812.5924,0,296.3756
6/14/20,18:00,29.0865,12.2352,1.4465,812.8548,0,119.3831
6/14/20,19:00,28.8212,15.4627,1.8303,813.3693,0,150.6702
6/14/20,20:00,26.108,12.6993,2.8901,813.9881,0,12.4527
6/14/20,21:00,24.3357,12.3157,2.8213,814.6513,0,-1.491
6/14/20,22:00,23.043,13.7635,0.8759,815.2301,0,-1.6158
6/14/20,23:00,21.9113,14.9617,1.0157,815.4891,0,-1.5717
6/15/20,0:00,23.0835,12.5523,2.151,816.0158,0,-1.6312
6/15/20,1:00,20.8817,14.6542,0.4872,816.3312,0,-1.5701
6/15/20,2:00,20.1807,14.9603,1.5447,816.56,0,-1.4777
6/15/20,3:00,20.2288,13.9703,2.2078,817.0184,0,-1.5478
6/15/20,4:00,18.2588,16.307,2.0581,817.7616,0,-1.2848
6/15/20,5:00,17.0003,17.388,3.2371,818.4083,0,10.7107
6/15/20,6:00,17.8948,17.4315,3.2097,819.0684,0,140.3193
6/15/20,7:00,20.212,18.7797,1.4406,819.665,0,345.4074
6/15/20,8:00,22.7692,19.8258,1.1485,820.0683,0,484.5348
6/15/20,9:00,24.3475,18.4728,1.3962,820.0741,0,746.8687
6/15/20,10:00,25.6427,16.0945,2.5408,819.9965,0,863.2367
6/15/20,11:00,27.0685,17.3437,2.2714,819.6475,0,970.2605
6/15/20,12:00,28.7575,14.3977,2.524,818.9901,0,1025.9273
6/15/20,13:00,30.2197,11.8953,2.2892,818.3971,0,1010.8051
6/15/20,14:00,31.043,10.4645,2.3792,817.7277,0,962.9266
6/15/20,15:00,31.7047,10.1618,2.8953,817.0265,0,834.9995
6/15/20,16:00,30.7605,12.3397,3.0975,816.4981,0,560.146
6/15/20,17:00,29.3702,14.8478,1.9326,816.2955,0,232.1158
6/15/20,18:00,27.6933,16.7605,2.1244,816.1252,0,112.6973
6/15/20,19:00,26.7517,15.5507,1.7763,816.0058,0,37.9883
6/15/20,20:00,25.8473,16.758,1.2162,815.9592,0,5.4138
6/15/20,21:00,24.0075,20.7267,0.6523,816.3602,0,-1.3925
6/15/20,22:00,23.3002,21.4307,2.0409,816.7331,0,-1.3499
6/15/20,23:00,22.6702,21.3847,1.7381,816.1105,0,-1.4049
6/16/20,0:00,22.5507,20.3845,3.7755,815.7233,0,-1.3905
6/16/20,1:00,22.0192,19.9352,2.5029,815.6978,0,-1.3839
6/16/20,2:00,21.0315,21.2955,2.5246,815.3956,0,-1.3561
6/16/20,3:00,20.4885,20.832,2.9684,815.1595,0,-1.3181
6/16/20,4:00,20.0783,21.8885,1.3857,815.3537,0,-1.493
6/16/20,5:00,20.388,20.2257,1.3805,815.3608,0,8.7719
6/16/20,6:00,20.3195,22.3837,1.6062,815.4153,0,97.6435
6/16/20,7:00,22.1743,25.5348,1.2106,815.4117,0,295.1192
6/16/20,8:00,25.7842,19.7738,0.1679,815.3267,0,481.6118
6/16/20,9:00,27.1275,21.5008,2.069,814.9738,0,623.5292
6/16/20,10:00,29.212,15.7717,2.3017,814.1475,0,852.3866
6/16/20,11:00,30.8237,12.0882,2.6553,813.4969,0,896.2777
6/16/20,12:00,31.5233,11.62,2.5411,813.0351,0,963.6754
6/16/20,13:00,31.2622,11.7563,2.7079,812.4439,0,756.2715
6/16/20,14:00,32.3815,11.483,2.9723,811.685,0,875.5801
6/16/20,15:00,31.8068,11.7575,2.41,810.86,0,483.1295
6/16/20,16:00,32.4103,11.8343,2.6489,809.9662,0,518.816
6/16/20,17:00,32.279,11.838,2.0706,809.5556,0,457.5441
6/16/20,18:00,31.2088,11.7208,2.2816,809.3306,0,203.0493
6/16/20,19:00,29.981,12.2645,2.2184,809.493,0,90.0204
6/16/20,20:00,28.0622,13.1947,1.8587,809.8703,0,6.5926
6/16/20,21:00,26.0547,14.6347,1.4605,810.4908,0,-1.6718
6/16/20,22:00,25.481,14.5078,2.4502,811.0999,0,-1.6281
6/16/20,23:00,23.4687,16.3943,2.4708,811.573,0,-1.4336
6/17/20,0:00,22.9858,17.0525,2.3836,811.6838,0,-1.4725
6/17/20,1:00,22.0318,18.6555,1.6816,811.7121,0,-1.4489
6/17/20,2:00,21.4688,19.7365,2.115,812.0516,0,-1.3773
6/17/20,3:00,17.0365,40.251,2.5688,812.699,0,-1.0308
6/17/20,4:00,16.1385,40.8535,0.5752,812.7345,0,-1.2591
6/17/20,5:00,15.261,35.1788,0.9453,812.9524,0,6.4014
6/17/20,6:00,15.603,36.9978,1.0138,813.0038,0,119.0094
6/17/20,7:00,18.052,37.4723,0.2695,812.8884,0,312.9835
6/17/20,8:00,20.377,34.9188,0.4667,812.8022,0,518.8552
6/17/20,9:00,22.3652,34.5282,1.6493,812.5999,0,704.6473
6/17/20,10:00,23.8297,29.9527,1.6554,812.2814,0,855.5877
6/17/20,11:00,25.9802,25.198,1.7833,811.9013,0,959.6218
6/17/20,12:00,28.0583,21.3935,2.557,811.3413,0,1015.8806
6/17/20,13:00,30.249,15.5828,2.2301,810.9256,0,991.0665
6/17/20,14:00,32.113,9.0937,2.1068,810.3963,0,951.1891
6/17/20,15:00,32.5123,8.5826,2.3615,810.0975,0,787.0653
6/17/20,16:00,30.8973,10.8273,2.4346,810.0787,0,335.4098
6/17/20,17:00,28.9813,13.9838,2.398,810.4486,0,139.4
6/17/20,18:00,27.9847,16.0778,1.9336,811.034,0,86.1735
6/17/20,19:00,26.075,20.8547,3.0269,811.8788,0,40.3321
6/17/20,20:00,23.58,26.8297,2.6478,812.9713,0,9.2911
6/17/20,21:00,22.0308,29.7258,0.5338,813.7299,0,-1.4295
6/17/20,22:00,20.5778,33.4133,0.2714,814.7009,0,-1.4577
6/17/20,23:00,19.8977,35.342,0.7193,815.411,0,-1.3875
6/18/20,0:00,18.1803,37.41,1.9161,816.2781,0,-1.2262
6/18/20,1:00,15.4428,42.64,1.8372,817.0875,0,-1.1278
6/18/20,2:00,13.8382,43.209,1.4316,817.8508,0,-1.1444
6/18/20,3:00,12.9682,41.1995,1.098,818.3052,0,-1.1731
6/18/20,4:00,11.7965,37.8963,0.7337,818.8086,0,-1.1806
6/18/20,5:00,10.7167,40.3458,0.1716,819.258,0,6.5285
6/18/20,6:00,11.1903,41.9195,0.6537,819.7762,0,85.957
6/18/20,7:00,12.1277,40.9977,1.9766,820.2548,0,228.2164
6/18/20,8:00,13.4612,38.4093,2.8817,820.5013,0,490.9485
6/18/20,9:00,14.4845,36.0965,3.3202,820.8334,0,688.6611
6/18/20,10:00,15.8015,35.395,3.1615,820.8959,0,839.8984
6/18/20,11:00,17.0493,35.6077,2.9046,820.8602,0,944.3114
6/18/20,12:00,18.3605,33.5532,2.5423,820.5937,0,1007.2169
6/18/20,13:00,19.3352,31.9582,2.2259,820.3684,0,1006.9084
6/18/20,14:00,18.1065,33.1715,1.6967,820.2625,0,214.7279
6/18/20,15:00,17.8555,33.179,2.9931,820.2341,0,265.7268
6/18/20,16:00,16.704,42.0272,2.3394,820.1512,0,249.8194
6/18/20,17:00,16.2703,46.6335,2.325,819.9973,0,181.5016
6/18/20,18:00,14.3102,68.2492,0.9419,820.4065,0,34.7027
6/18/20,19:00,13.6447,75.4673,0.7601,820.6007,0.0085,6.6756
6/18/20,20:00,12.8147,80.3578,1.5561,820.9837,0.0042,-1.3853
6/18/20,21:00,11.9682,84.7983,2.721,821.2715,0.0169,-1.3756
6/18/20,22:00,11.212,87.07,2.7791,821.7313,0.0169,-0.9504
6/18/20,23:00,11.07,82.3235,3.0674,821.7207,0.0127,-1.4
6/19/20,0:00,11.1732,80.3637,2.6808,821.241,0,-1.6
6/19/20,1:00,11.3413,80.5548,0.3234,820.6866,0,-0.9613
6/19/20,2:00,11.4822,79.2408,0.3781,820.3446,0,-0.7522
6/19/20,3:00,11.8007,76.199,0.2351,820.1516,0,-0.8278
6/19/20,4:00,11.7183,79.114,0.4108,820.3263,0,-0.8766
6/19/20,5:00,11.1355,84.4475,1.7468,820.8834,0.0042,-0.156
6/19/20,6:00,10.6102,90.2967,1.576,821.048,0,14.7532
6/19/20,7:00,10.2845,93.9,0.9271,821.1955,0,72.9418
6/19/20,8:00,11.4508,87.46,0.3672,821.2053,0,199.3993
6/19/20,9:00,13.3575,73.7405,0.5079,820.976,0,527.2414
6/19/20,10:00,14.7565,67.1108,1.0586,820.3776,0,531.639
6/19/20,11:00,14.2867,68.8427,2.5678,819.7044,0.0042,203.2018
6/19/20,12:00,13.5068,74.7562,1.2571,818.9643,0,159.3296
6/19/20,13:00,16.1882,62.0303,1.1718,818.622,0,453.2422
6/19/20,14:00,16.744,56.1472,1.7592,818.1745,0,234.991
6/19/20,15:00,16.185,58.7328,1.915,818.4834,0,70.1979
6/19/20,16:00,14.6082,72.1532,2.523,818.1947,0,325.1131
6/19/20,17:00,15.57,67.6075,1.5689,818.0903,0,287.1363
6/19/20,18:00,16.7247,63.1452,1.0941,817.602,0,373.4911
6/19/20,19:00,16.0035,66.6153,1.2057,817.8217,0,123.1518
6/19/20,20:00,14.522,73.7437,1.5017,818.5209,0,17.5718
6/19/20,21:00,12.9242,81.2052,1.6948,819.1778,0,-1.057
6/19/20,22:00,12.3007,82.5013,0.4704,819.6341,0,-1.1014
6/19/20,23:00,11.8472,84.545,1.4516,819.8685,0,-1.0665
6/20/20,0:00,11.2572,84.4973,0.4094,819.762,0,-1.0608
6/20/20,1:00,11.273,72.4408,1.1008,819.2268,0,-1.0861
6/20/20,2:00,11.2708,58.7005,0.5475,818.6956,0,-1.1089
6/20/20,3:00,11.3755,49.0515,0.9702,818.3655,0,-1.1732
6/20/20,4:00,11.9172,43.2893,1.9792,818.1911,0,-1.207
6/20/20,5:00,12.4273,39.143,2.692,818.2541,0,9.7919
6/20/20,6:00,13.8085,34.9993,2.6092,818.5433,0,126.0932
6/20/20,7:00,15.95,32.3668,2.0797,818.8051,0,326.389
6/20/20,8:00,19.7385,27.581,0.3584,818.6272,0,534.1263
6/20/20,9:00,22.6803,25.4893,1.1376,818.3558,0,696.0436
6/20/20,10:00,24.3495,18.0905,1.7035,817.9677,0,877.5924
6/20/20,11:00,24.9482,16.3945,2.6244,817.5107,0,1013.7555
6/20/20,12:00,25.7697,14.538,3.4262,817.0857,0,1032.9875
6/20/20,13:00,27.0565,14.0985,2.362,816.7063,0,1035.3352
6/20/20,14:00,27.565,13.8385,2.6977,816.2867,0,964.6189
6/20/20,15:00,27.9235,13.8848,1.9666,815.9748,0,835.2527
6/20/20,16:00,27.3283,14.5895,1.9086,815.6914,0,473.4219
6/20/20,17:00,26.8558,14.9258,0.6837,815.6926,0,255.2866
6/20/20,18:00,25.492,18.3382,1.0737,816.0018,0,105.9006
6/20/20,19:00,24.278,22.294,1.2301,816.6062,0,67.9157
6/20/20,20:00,23.1132,22.6978,1.3951,817.0824,0,4.0642
6/20/20,21:00,22.4805,23.6288,0.4311,817.5924,0,-1.3978
6/20/20,22:00,21.6917,24.8293,1.0504,818.019,0,-1.2624
6/20/20,23:00,21.3092,24.3402,2.8264,817.7527,0,-1.1853
6/21/20,0:00,20.7785,24.0897,2.8587,817.3166,0,-1.1885
6/21/20,1:00,20.222,24.4995,2.1703,816.8742,0,-1.1824
6/21/20,2:00,19.7803,25.3637,3.0225,816.5885,0,-1.1798
6/21/20,3:00,19.2345,26.5852,2.5354,816.3347,0,-1.1237
6/21/20,4:00,18.86,27.4115,3.8729,816.5566,0,-1.166
6/21/20,5:00,19.4682,26.4703,2.844,817.1332,0,8.9598
6/21/20,6:00,18.8142,28.4222,1.6701,817.4101,0,16.2802
6/21/20,7:00,19.675,26.4328,0.9881,817.4912,0,33.9594
6/21/20,8:00,20.1175,26.872,2.4655,817.5449,0,95.9986
6/21/20,9:00,20.3575,28.6998,2.4892,817.5317,0,162.2769
6/21/20,10:00,21.6832,25.4732,1.6964,817.6947,0,212.6568
6/21/20,11:00,21.6408,27.6633,1.7369,817.8513,0,187.775
6/21/20,12:00,21.3365,30.2983,0.8331,817.7619,0,124.8537
6/21/20,13:00,21.6058,31.6495,0.482,817.4404,0,186.2979
6/21/20,14:00,23.7735,27.1398,1.7514,816.9089,0,527.4868
6/21/20,15:00,25.5658,22.1758,1.6714,816.4571,0,723.8768
6/21/20,16:00,24.3252,24.1725,2.1271,816.1617,0,184.4264
6/21/20,17:00,20.5703,42.1628,3.7249,817.3084,0,160.6033
6/21/20,18:00,19.0488,45.3632,1.5665,817.6748,0,121.9642
6/21/20,19:00,18.731,48.737,0.9799,817.6397,0,102.0446
6/21/20,20:00,18.2223,44.464,0.5956,817.3328,0,6.1497
6/21/20,21:00,17.6785,45.5655,0.9819,817.8547,0,-1.2035
6/21/20,22:00,17.7453,45.2108,0.4441,817.9282,0,-1.2269
6/21/20,23:00,18.1093,42.0107,1.7222,817.8904,0,-1.2073
6/22/20,0:00,17.2898,46.8842,1.4854,818.2947,0,-1.1271
6/22/20,1:00,15.995,54.8512,1.804,819.1515,0,-1.0585
6/22/20,2:00,14.7443,65.9405,1.1988,819.8828,0,-1.05
6/22/20,3:00,14.4592,63.0308,0.7508,819.9811,0,-1.0461
6/22/20,4:00,13.6093,63.073,1.4744,819.7269,0,-1.0536
6/22/20,5:00,12.6755,65.0522,1.663,819.7613,0,7.4653
6/22/20,6:00,13.8803,59.7798,2.1182,819.9268,0,115.4494
6/22/20,7:00,16.269,52.1893,1.2891,820.1952,0,303.7608
6/22/20,8:00,18.9127,48.5173,1.7173,820.5149,0,500.8304
6/22/20,9:00,20.3728,44.0763,1.181,820.7088,0,682.1565
6/22/20,10:00,21.8593,38.5343,2.0076,820.7038,0,837.6155
6/22/20,11:00,22.7115,36.6327,2.1527,820.9658,0,884.0806
6/22/20,12:00,24.27,34.0747,1.9211,820.9354,0,1026.8359
6/22/20,13:00,25.1015,30.9598,2.2845,820.6619,0,1041.031
6/22/20,14:00,25.5718,30.8075,2.6446,820.2216,0,943.9364
6/22/20,15:00,26.1562,29.5998,2.4486,820.002,0,879.9027
6/22/20,16:00,25.619,30.1493,2.1293,819.9092,0,670.4184
6/22/20,17:00,25.409,29.7472,2.4513,819.9087,0,486.3993
6/22/20,18:00,23.892,32.4847,2.2428,820.1073,0,197.1766
6/22/20,19:00,22.8472,33.9392,1.8087,820.5814,0,79.6593
6/22/20,20:00,21.3477,39.0447,1.0741,820.9555,0,5.7765
6/22/20,21:00,20.452,43.6358,1.7231,821.336,0,-1.1506
6/22/20,22:00,19.5892,48.2148,2.2533,821.5892,0,-1.0854
6/22/20,23:00,19.446,48.672,0.8685,821.9342,0,-1.1524
6/23/20,0:00,18.1212,57.3662,1.9659,822.6831,0,-1.2561
6/23/20,1:00,15.675,67.5185,0.9229,823.1691,0,-1.2984
6/23/20,2:00,15.9695,62.6757,1.3674,823.1346,0,-1.0386
6/23/20,3:00,14.4497,69.9623,1.0921,822.6923,0,-1.1121
6/23/20,4:00,13.9735,70.652,1.2901,822.05,0,-1.1241
6/23/20,5:00,13.6853,69.3607,1.5956,821.9085,0,7.199
6/23/20,6:00,14.186,66.0182,1.5262,822.1425,0,112.7692
6/23/20,7:00,16.5397,57.4395,1.3982,822.002,0,298.4723
